"Augmented_SMILES,Contact_angle,Thickness_um,Solvent,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar",J_Total_flux_kg_m_2h_1
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|62.5|ipa|23.5|30.0|30|13.3|,0.143
O1C(C(C(O)C(C1C)O)OC)C(O)=O.C1(C(C(OC(C(=O)O)C1OC)C)O)O.C(C)(O)C|37.37|62.5|ipa|23.5|30.0|30|13.3|,0.143
CC1C(O)C(O)C(OC)C(O1)C(O)=O.OC1C(C(C(C(=O)O)OC1C)OC)O.OC(C)C|37.37|62.5|ipa|23.5|30.0|30|13.3|,0.143
COC1C(C(C(OC1C(=O)O)C)O)O.O=C(O)C1OC(C)C(C(O)C1OC)O.C(C)(C)O|37.37|62.5|ipa|23.5|30.0|30|13.3|,0.143
C1(OC(C(C(O)C1O)OC)C(=O)O)C.C1(C(C(OC(C1OC)C(=O)O)C)O)O.C(O)(C)C|37.37|62.5|ipa|23.5|30.0|30|13.3|,0.143
O1C(C)C(O)C(O)C(OC)C1C(O)=O.OC1C(OC(C(OC)C1O)C(O)=O)C.CC(O)C|37.37|62.5|ipa|23.5|30.0|30|13.3|,0.143
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.0679
OC(C1OC(C)C(C(O)C1OC)O)=O.C1(O)C(OC(C(OC)C1O)C(=O)O)C.C(C)(C)O|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.0679
OC1C(C)OC(C(C1O)OC)C(=O)O.OC1C(OC)C(C(=O)O)OC(C1O)C.OC(C)C|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.0679
C1(C(C(O)C(C(C)O1)O)OC)C(=O)O.C1(C(C(O)C(C(O1)C(O)=O)OC)O)C.CC(O)C|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.0679
C1(C(C(OC(C(O)=O)C1OC)C)O)O.C(O)(C1OC(C(C(O)C1OC)O)C)=O.C(C)(O)C|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.0679
C1(C(OC(C(O)=O)C(OC)C1O)C)O.C1(C(OC)C(C(O)=O)OC(C1O)C)O.C(O)(C)C|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.0679
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.1242
OC(=O)C1OC(C)C(O)C(C1OC)O.COC1C(OC(C(C1O)O)C)C(O)=O.CC(O)C|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.1242
C(=O)(C1C(C(O)C(C(O1)C)O)OC)O.C1(C(C(O)=O)OC(C)C(C1O)O)OC.OC(C)C|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.1242
COC1C(C(O)C(OC1C(O)=O)C)O.C1(C(C(O)C(C(C)O1)O)OC)C(=O)O.C(C)(O)C|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.1242
O(C1C(OC(C)C(C1O)O)C(O)=O)C.C1(C(OC)C(C(C(C)O1)O)O)C(=O)O.C(C)(C)O|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.1242
CC1OC(C(=O)O)C(C(C1O)O)OC.OC1C(OC(C(OC)C1O)C(O)=O)C.C(O)(C)C|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.1242
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.2411
CC1OC(C(O)=O)C(OC)C(C1O)O.COC1C(C(O)C(OC1C(O)=O)C)O.CC(O)C|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.2411
O=C(O)C1OC(C(C(O)C1OC)O)C.COC1C(O)C(C(OC1C(O)=O)C)O.C(O)(C)C|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.2411
OC1C(OC)C(OC(C)C1O)C(O)=O.O=C(C1OC(C)C(C(O)C1OC)O)O.C(C)(O)C|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.2411
C1(C(C)OC(C(O)=O)C(OC)C1O)O.C1(C(O)C(C)OC(C1OC)C(=O)O)O.OC(C)C|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.2411
O=C(O)C1C(OC)C(O)C(C(O1)C)O.OC1C(C(C(OC1C)C(=O)O)OC)O.C(C)(C)O|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.2411
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.3536
O1C(C(OC)C(C(O)C1C)O)C(O)=O.O1C(C(=O)O)C(C(C(O)C1C)O)OC.C(C)(C)O|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.3536
C1(C(OC)C(C(O)C(O1)C)O)C(O)=O.O=C(O)C1OC(C(C(O)C1OC)O)C.C(O)(C)C|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.3536
OC1C(C(OC(C)C1O)C(O)=O)OC.COC1C(O)C(O)C(OC1C(O)=O)C.CC(O)C|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.3536
O=C(C1OC(C(O)C(C1OC)O)C)O.O=C(O)C1OC(C)C(O)C(O)C1OC.OC(C)C|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.3536
COC1C(C(O)C(OC1C(O)=O)C)O.OC1C(C(C)OC(C1OC)C(=O)O)O.C(C)(O)C|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.3536
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.062
COC1C(C(O)C(C)OC1C(=O)O)O.OC(C1OC(C(C(O)C1OC)O)C)=O.OC(C)C|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.062
C1(C(C(C(C)OC1C(=O)O)O)O)OC.COC1C(C(O)C(OC1C(O)=O)C)O.CC(O)C|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.062
C1(O)C(OC(C(C1O)OC)C(O)=O)C.CC1OC(C(OC)C(C1O)O)C(O)=O.C(O)(C)C|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.062
OC1C(C(OC(C)C1O)C(O)=O)OC.C1(C)C(O)C(C(C(C(=O)O)O1)OC)O.C(C)(O)C|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.062
O1C(C)C(O)C(O)C(C1C(=O)O)OC.OC1C(C(C)OC(C(=O)O)C1OC)O.C(C)(C)O|37.37|50.0|ipa|23.5|10.0|30|13.3|,0.062
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.085
C(=O)(C1OC(C(O)C(O)C1OC)C)O.C1(C(C(C(OC)C(C(=O)O)O1)O)O)C.OC(C)C|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.085
OC1C(O)C(OC)C(OC1C)C(O)=O.O1C(C)C(O)C(O)C(C1C(O)=O)OC.CC(O)C|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.085
C1(C(OC)C(O)C(O)C(O1)C)C(=O)O.OC(C1C(C(C(C(O1)C)O)O)OC)=O.C(O)(C)C|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.085
O=C(O)C1C(C(C(O)C(O1)C)O)OC.C1(C(C)OC(C(OC)C1O)C(=O)O)O.C(C)(C)O|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.085
OC(C1C(C(O)C(O)C(O1)C)OC)=O.C1(C(OC)C(OC(C)C1O)C(O)=O)O.C(C)(O)C|37.37|50.0|ipa|23.5|20.0|30|13.3|,0.085
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|30.0|30|13.3|,0.109
OC(C1C(OC)C(O)C(C(O1)C)O)=O.C(O)(C1C(OC)C(C(C(O1)C)O)O)=O.OC(C)C|37.37|50.0|ipa|23.5|30.0|30|13.3|,0.109
C1(C(O)=O)C(C(O)C(C(O1)C)O)OC.O(C1C(O)C(O)C(C)OC1C(O)=O)C.CC(O)C|37.37|50.0|ipa|23.5|30.0|30|13.3|,0.109
C1(O)C(OC(C(O)=O)C(OC)C1O)C.OC(=O)C1OC(C(O)C(O)C1OC)C.C(O)(C)C|37.37|50.0|ipa|23.5|30.0|30|13.3|,0.109
OC1C(C)OC(C(O)=O)C(OC)C1O.O=C(O)C1C(C(C(C(O1)C)O)O)OC.C(C)(C)O|37.37|50.0|ipa|23.5|30.0|30|13.3|,0.109
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|30.0|40|13.3|,0.122
C1(OC(C)C(C(O)C1OC)O)C(O)=O.O1C(C)C(C(C(OC)C1C(O)=O)O)O.CC(O)C|37.37|50.0|ipa|23.5|30.0|40|13.3|,0.122
CC1C(O)C(C(OC)C(O1)C(O)=O)O.C1(OC(C)C(C(C1OC)O)O)C(O)=O.C(C)(O)C|37.37|50.0|ipa|23.5|30.0|40|13.3|,0.122
C1(O)C(O)C(C)OC(C(O)=O)C1OC.C1(OC)C(C(O)=O)OC(C(C1O)O)C.C(C)(C)O|37.37|50.0|ipa|23.5|30.0|40|13.3|,0.122
C1(C)OC(C(=O)O)C(C(C1O)O)OC.OC(C1C(C(O)C(C(O1)C)O)OC)=O.C(O)(C)C|37.37|50.0|ipa|23.5|30.0|40|13.3|,0.122
C1(O)C(OC(C(=O)O)C(C1O)OC)C.CC1OC(C(C(O)C1O)OC)C(=O)O.OC(C)C|37.37|50.0|ipa|23.5|30.0|40|13.3|,0.122
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.145
C1(C)C(C(C(OC)C(C(=O)O)O1)O)O.COC1C(O)C(O)C(OC1C(O)=O)C.C(C)(C)O|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.145
C1(O)C(O)C(C(OC1C)C(=O)O)OC.CC1C(O)C(O)C(OC)C(C(=O)O)O1.C(O)(C)C|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.145
OC1C(O)C(C(OC1C)C(=O)O)OC.O1C(C(O)C(O)C(OC)C1C(O)=O)C.CC(O)C|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.145
O=C(O)C1C(OC)C(O)C(C(O1)C)O.C(=O)(C1OC(C(O)C(O)C1OC)C)O.OC(C)C|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.145
C1(C(C(C(C)OC1C(O)=O)O)O)OC.C1(C(O)C(OC)C(C(=O)O)OC1C)O.C(C)(O)C|37.37|50.0|ipa|23.5|40.0|30|13.3|,0.145
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.177
O(C1C(O)C(O)C(C)OC1C(=O)O)C.C1(C)OC(C(=O)O)C(C(C1O)O)OC.C(O)(C)C|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.177
C1(C(C(O)C(C(C(=O)O)O1)OC)O)C.O=C(O)C1C(C(O)C(O)C(C)O1)OC.OC(C)C|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.177
OC1C(C(C(OC1C)C(O)=O)OC)O.C1(C(C(OC)C(OC1C)C(O)=O)O)O.CC(O)C|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.177
C1(O)C(C(C(O)=O)OC(C)C1O)OC.C1(C(OC)C(C(O)C(C)O1)O)C(O)=O.C(C)(C)O|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.177
COC1C(C(=O)O)OC(C(O)C1O)C.OC(=O)C1C(C(C(O)C(C)O1)O)OC.C(C)(O)C|37.37|50.0|ipa|23.5|50.0|30|13.3|,0.177
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|30.0|50|13.3|,0.182
O1C(C)C(C(O)C(OC)C1C(O)=O)O.O(C1C(C(C(C)OC1C(=O)O)O)O)C.C(O)(C)C|37.37|50.0|ipa|23.5|30.0|50|13.3|,0.182
OC(=O)C1C(C(O)C(O)C(C)O1)OC.O1C(C(=O)O)C(C(C(C1C)O)O)OC.OC(C)C|37.37|50.0|ipa|23.5|30.0|50|13.3|,0.182
C1(OC)C(OC(C)C(C1O)O)C(O)=O.C1(C(O)C(C(C)OC1C(=O)O)O)OC.C(C)(O)C|37.37|50.0|ipa|23.5|30.0|50|13.3|,0.182
C1(O)C(C(OC(C1OC)C(O)=O)C)O.C1(C(C(=O)O)OC(C)C(O)C1O)OC.CC(O)C|37.37|50.0|ipa|23.5|30.0|50|13.3|,0.182
OC1C(C)OC(C(C1O)OC)C(=O)O.C(O)(C1OC(C(O)C(O)C1OC)C)=O.C(C)(C)O|37.37|50.0|ipa|23.5|30.0|50|13.3|,0.182
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|50.0|ethanol|26.5|10.0|30|0.06|,0.0391
OC(C1OC(C(O)C(C1OC)O)C)=O.OC(C1OC(C)C(C(O)C1OC)O)=O.OCC|37.37|50.0|ethanol|26.5|10.0|30|0.06|,0.0391
C1(C(C(=O)O)OC(C(C1O)O)C)OC.C1(OC(C)C(O)C(O)C1OC)C(=O)O.C(O)C|37.37|50.0|ethanol|26.5|10.0|30|0.06|,0.0391
C1(C(O)C(O)C(OC1C(O)=O)C)OC.C1(C(C(OC)C(C(O)=O)OC1C)O)O.C(C)O|37.37|50.0|ethanol|26.5|10.0|30|0.06|,0.0391
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|50.0|ethanol|26.5|10.0|50|0.06|,0.0675
OC(=O)C1C(C(O)C(O)C(C)O1)OC.C1(OC)C(O)C(O)C(OC1C(O)=O)C.C(C)O|37.37|50.0|ethanol|26.5|10.0|50|0.06|,0.0675
C1(C(OC(C)C(C1O)O)C(O)=O)OC.O(C)C1C(OC(C)C(O)C1O)C(O)=O.C(O)C|37.37|50.0|ethanol|26.5|10.0|50|0.06|,0.0675
OC(C1C(C(C(O)C(O1)C)O)OC)=O.C1(C(=O)O)C(OC)C(C(C(C)O1)O)O.OCC|37.37|50.0|ethanol|26.5|10.0|50|0.06|,0.0675
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|50.0|ethanol|26.5|10.0|60|0.06|,0.0843
C(C1C(OC)C(O)C(O)C(O1)C)(O)=O.OC1C(OC)C(C(O)=O)OC(C1O)C.OCC|37.37|50.0|ethanol|26.5|10.0|60|0.06|,0.0843
O(C1C(O)C(C(C)OC1C(O)=O)O)C.C1(OC)C(C(=O)O)OC(C(C1O)O)C.C(C)O|37.37|50.0|ethanol|26.5|10.0|60|0.06|,0.0843
C(=O)(O)C1OC(C)C(C(C1OC)O)O.C1(C(C(OC(C1O)C)C(=O)O)OC)O.C(O)C|37.37|50.0|ethanol|26.5|10.0|60|0.06|,0.0843
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|10.0|50|0.06|,0.0849
CC1OC(C(C(C1O)O)OC)C(O)=O.O(C1C(C(=O)O)OC(C(C1O)O)C)C.CC(O)C|37.37|50.0|ipa|23.5|10.0|50|0.06|,0.0849
O(C)C1C(C(O)=O)OC(C)C(O)C1O.O(C)C1C(O)C(C(C)OC1C(O)=O)O.OC(C)C|37.37|50.0|ipa|23.5|10.0|50|0.06|,0.0849
CC1C(O)C(O)C(C(C(=O)O)O1)OC.COC1C(C(=O)O)OC(C(O)C1O)C.C(C)(O)C|37.37|50.0|ipa|23.5|10.0|50|0.06|,0.0849
OC(C1OC(C)C(O)C(C1OC)O)=O.O1C(C(C(C(OC)C1C(=O)O)O)O)C.C(O)(C)C|37.37|50.0|ipa|23.5|10.0|50|0.06|,0.0849
C1(OC)C(O)C(O)C(C)OC1C(O)=O.O1C(C(O)C(O)C(OC)C1C(O)=O)C.C(C)(C)O|37.37|50.0|ipa|23.5|10.0|50|0.06|,0.0849
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|10.0|40|0.06|,0.0906
O1C(C(C(O)C(C1C)O)OC)C(O)=O.COC1C(O)C(O)C(OC1C(O)=O)C.C(O)(C)C|37.37|50.0|ipa|23.5|10.0|40|0.06|,0.0906
C1(OC)C(O)C(O)C(OC1C(=O)O)C.C1(OC(C(O)=O)C(OC)C(C1O)O)C.OC(C)C|37.37|50.0|ipa|23.5|10.0|40|0.06|,0.0906
O=C(C1C(OC)C(O)C(C(C)O1)O)O.C1(C(C(C(O)C(O1)C)O)OC)C(=O)O.CC(O)C|37.37|50.0|ipa|23.5|10.0|40|0.06|,0.0906
C1(C(OC(C(O)=O)C(C1O)OC)C)O.CC1OC(C(OC)C(C1O)O)C(=O)O.C(C)(O)C|37.37|50.0|ipa|23.5|10.0|40|0.06|,0.0906
OC1C(OC)C(OC(C)C1O)C(O)=O.OC1C(O)C(OC)C(OC1C)C(=O)O.C(C)(C)O|37.37|50.0|ipa|23.5|10.0|40|0.06|,0.0906
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|50.0|ipa|23.5|10.0|60|0.06|,0.145
CC1C(C(O)C(OC)C(O1)C(=O)O)O.CC1OC(C(=O)O)C(C(O)C1O)OC.OC(C)C|37.37|50.0|ipa|23.5|10.0|60|0.06|,0.145
C1(C(C(C(=O)O)OC(C)C1O)OC)O.OC1C(O)C(C)OC(C(O)=O)C1OC.CC(O)C|37.37|50.0|ipa|23.5|10.0|60|0.06|,0.145
OC(C1OC(C)C(C(O)C1OC)O)=O.O=C(O)C1C(C(O)C(O)C(O1)C)OC.C(C)(C)O|37.37|50.0|ipa|23.5|10.0|60|0.06|,0.145
O=C(O)C1C(OC)C(C(O)C(C)O1)O.O1C(C(O)=O)C(OC)C(C(O)C1C)O.C(O)(C)C|37.37|50.0|ipa|23.5|10.0|60|0.06|,0.145
C(O)(C1C(C(C(C(C)O1)O)O)OC)=O.O(C1C(OC(C)C(C1O)O)C(O)=O)C.C(C)(O)C|37.37|50.0|ipa|23.5|10.0|60|0.06|,0.145
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.032
C(O)C1C(OC2OC(C(C(C2N)O)OC)CO)C(C(C(O1)C)N)O.C(C)(O)C|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.032
OCC1C(OC)C(O)C(C(OC2C(CO)OC(C(C2O)N)C)O1)N.OC(C)C|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.032
C1(C(CO)OC(C(C1O)N)OC1C(C(N)C(C)OC1CO)O)OC.CC(O)C|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.032
NC1C(OC2C(CO)OC(C)C(N)C2O)OC(C(C1O)OC)CO.C(C)(C)O|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.032
O(C1C(O)C(N)C(OC1CO)OC1C(C(N)C(C)OC1CO)O)C.C(O)(C)C|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.032
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|10.0|30|13.3|,0.0478
OC1C(C(OC(C1N)C)CO)OC1C(C(O)C(OC)C(O1)CO)N.OC(C)C|55.1|40.0|ipa|23.5|10.0|30|13.3|,0.0478
NC1C(O)C(OC)C(OC1OC1C(O)C(C(C)OC1CO)N)CO.C(C)(O)C|55.1|40.0|ipa|23.5|10.0|30|13.3|,0.0478
O1C(OC2C(C(N)C(C)OC2CO)O)C(N)C(O)C(C1CO)OC.C(O)(C)C|55.1|40.0|ipa|23.5|10.0|30|13.3|,0.0478
C(O)C1C(C(C(C(O1)OC1C(C(C(C)OC1CO)N)O)N)O)OC.CC(O)C|55.1|40.0|ipa|23.5|10.0|30|13.3|,0.0478
CC1OC(CO)C(OC2OC(C(OC)C(O)C2N)CO)C(C1N)O.C(C)(C)O|55.1|40.0|ipa|23.5|10.0|30|13.3|,0.0478
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|15.0|30|13.3|,0.0649
CC1C(C(O)C(OC2OC(C(OC)C(C2N)O)CO)C(CO)O1)N.C(O)(C)C|55.1|40.0|ipa|23.5|15.0|30|13.3|,0.0649
OCC1C(OC)C(C(N)C(OC2C(O)C(N)C(OC2CO)C)O1)O.CC(O)C|55.1|40.0|ipa|23.5|15.0|30|13.3|,0.0649
C1(C(OC2C(CO)OC(C(N)C2O)C)OC(C(OC)C1O)CO)N.C(C)(C)O|55.1|40.0|ipa|23.5|15.0|30|13.3|,0.0649
C1(C(N)C(OC(CO)C1OC1OC(C(C(O)C1N)OC)CO)C)O.OC(C)C|55.1|40.0|ipa|23.5|15.0|30|13.3|,0.0649
C1(OC)C(OC(C(C1O)N)OC1C(CO)OC(C(C1O)N)C)CO.C(C)(O)C|55.1|40.0|ipa|23.5|15.0|30|13.3|,0.0649
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|20.0|30|13.3|,0.0808
C1(OC2C(OC(C(C2O)N)C)CO)C(N)C(C(OC)C(O1)CO)O.OC(C)C|55.1|40.0|ipa|23.5|20.0|30|13.3|,0.0808
C1(CO)OC(C(C(C1OC)O)N)OC1C(O)C(C(C)OC1CO)N.CC(O)C|55.1|40.0|ipa|23.5|20.0|30|13.3|,0.0808
O1C(C)C(N)C(O)C(C1CO)OC1C(C(C(C(CO)O1)OC)O)N.C(C)(C)O|55.1|40.0|ipa|23.5|20.0|30|13.3|,0.0808
O(C1C(C(C(OC)C(O1)CO)O)N)C1C(C(C(OC1CO)C)N)O.C(C)(O)C|55.1|40.0|ipa|23.5|20.0|30|13.3|,0.0808
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|10.0|40|13.3|,0.0863
C1(C(C)OC(CO)C(C1O)OC1OC(C(C(C1N)O)OC)CO)N.C(C)(C)O|55.1|40.0|ipa|23.5|10.0|40|13.3|,0.0863
C1(N)C(O)C(C(OC1OC1C(O)C(C(OC1CO)C)N)CO)OC.CC(O)C|55.1|40.0|ipa|23.5|10.0|40|13.3|,0.0863
C1(C(O)C(C(OC1CO)C)N)OC1OC(C(OC)C(C1N)O)CO.OC(C)C|55.1|40.0|ipa|23.5|10.0|40|13.3|,0.0863
OC1C(C(C)OC(CO)C1OC1C(C(O)C(OC)C(CO)O1)N)N.C(O)(C)C|55.1|40.0|ipa|23.5|10.0|40|13.3|,0.0863
C1(C(OC(C)C(C1O)N)CO)OC1OC(CO)C(OC)C(O)C1N.C(C)(O)C|55.1|40.0|ipa|23.5|10.0|40|13.3|,0.0863
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|25.0|30|13.3|,0.1043
OCC1OC(C)C(N)C(C1OC1OC(C(C(O)C1N)OC)CO)O.C(C)(O)C|55.1|40.0|ipa|23.5|25.0|30|13.3|,0.1043
O1C(C)C(N)C(C(OC2OC(CO)C(C(O)C2N)OC)C1CO)O.CC(O)C|55.1|40.0|ipa|23.5|25.0|30|13.3|,0.1043
O1C(C(C(O)C(C1C)N)OC1OC(CO)C(OC)C(C1N)O)CO.C(O)(C)C|55.1|40.0|ipa|23.5|25.0|30|13.3|,0.1043
C1(C)OC(C(C(O)C1N)OC1OC(C(OC)C(C1N)O)CO)CO.C(C)(C)O|55.1|40.0|ipa|23.5|25.0|30|13.3|,0.1043
CC1OC(CO)C(C(O)C1N)OC1OC(CO)C(C(O)C1N)OC.OC(C)C|55.1|40.0|ipa|23.5|25.0|30|13.3|,0.1043
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|30.0|30|13.3|,0.1094
C1(C(N)C(OC(CO)C1OC)OC1C(O)C(N)C(C)OC1CO)O.OC(C)C|55.1|40.0|ipa|23.5|30.0|30|13.3|,0.1094
C1(C(C(OC2C(N)C(C(C(O2)CO)OC)O)C(CO)OC1C)O)N.C(C)(C)O|55.1|40.0|ipa|23.5|30.0|30|13.3|,0.1094
OCC1OC(OC2C(OC(C)C(N)C2O)CO)C(C(C1OC)O)N.CC(O)C|55.1|40.0|ipa|23.5|30.0|30|13.3|,0.1094
O(C1C(C(C(OC2C(C(N)C(C)OC2CO)O)OC1CO)N)O)C.C(O)(C)C|55.1|40.0|ipa|23.5|30.0|30|13.3|,0.1094
C1(C(C(C(C(CO)O1)OC1C(C(O)C(OC)C(CO)O1)N)O)N)C.C(C)(O)C|55.1|40.0|ipa|23.5|30.0|30|13.3|,0.1094
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|10.0|50|13.3|,0.141
OCC1OC(C(N)C(C1OC)O)OC1C(CO)OC(C(N)C1O)C.OC(C)C|55.1|40.0|ipa|23.5|10.0|50|13.3|,0.141
C1(C(N)C(C(C(O1)CO)OC)O)OC1C(OC(C)C(N)C1O)CO.CC(O)C|55.1|40.0|ipa|23.5|10.0|50|13.3|,0.141
C1(O)C(C(OC2C(OC(C(N)C2O)C)CO)OC(CO)C1OC)N.C(O)(C)C|55.1|40.0|ipa|23.5|10.0|50|13.3|,0.141
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.0285
O1C(C(C(C(N)C1OC1C(C(C(C)OC1CO)N)O)O)OC)CO.CC(O)C|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.0285
O1C(CO)C(C(C(C1OC1C(CO)OC(C)C(N)C1O)N)O)OC.OC(C)C|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.0285
C1(O)C(C(CO)OC(C1N)C)OC1C(C(C(C(O1)CO)OC)O)N.C(O)(C)C|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.0285
O1C(C)C(N)C(O)C(C1CO)OC1OC(CO)C(C(C1N)O)OC.C(C)(C)O|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.0285
C1(O)C(N)C(C)OC(C1OC1C(N)C(O)C(C(O1)CO)OC)CO.C(C)(O)C|55.1|40.0|ipa|23.5|5.0|30|13.3|,0.0285
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O|55.1|40.0|ipa|23.5|10.0|30|13.3|,0.0314
CC1C(N)C(C(C(CO)O1)OC1C(N)C(C(OC)C(CO)O1)O)O.CC(O)C|55.1|40.0|ipa|23.5|10.0|30|13.3|,0.0314
